,user_ID,followers_count,user_location,user_description,date,text,hashtags,category,class
743,1.35194e+18,103,,"maker of ~things~ photographer of ~stuff~ 
ADHD, consistently forgetting to share my creations ✨
friend to all plants and animals 🐈🌾
be nice beans 🍄
she/her",10/20/2021 11:34,"Learning about existential #OCD and wishing that somehow I could explain all this to a frightened 9 year old; to tell her it's okay, to help her cope with all the panic attacks...
But I can't travel in time, so I'll settle for helping myself the best I can in the here and now 💛",['OCD'],Irrelevant,4
744,1.0164e+18,4127,Check out my Website 🌻😊👇🏻,The 💯% honest views of a Guy from the UK 🇬🇧 who ❤️'s @NUFC ⚽️ #نيوكاسل & suffers daily with #Anxiety #Depression #EUPD #OCD & #CPTSD 🥺 I love ❤️ my family x,10/20/2021 11:27,"Thank you so much to Adel Romanista 🐺 💛🧡❤️ who is another New Friend 🤗 on ❤️ Twitter! I hope you enjoy 🌈 my Tweets 😊 ⚽️ x https://t.co/6toXC1j56E @NUFC #BPD #EUPD #OCD #Anxiety #Depression #MentalHealth #LetsBeatMentalHealthTogether ❤️
#IWillNotLetMyMHKillMe 💚 #Retweet ✅",,Experience/Symptoms,3
745,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/20/2021 11:05,Online Psychotherapy for #OCD https://t.co/wCjfIfXsZo,['OCD'],(Online) Therapy,2
746,8.94509e+17,9,Mayfair,Stress reduction and personal  transformation clinic in London Mayfair.,10/20/2021 11:01,"Retweet to those who really needs to see this message today. https://t.co/NCWVelpyAc 

#depression #mentalhealth #stress #health #selfcare #mindfulness #wellness #selflove #mentalillness #motivation #mentalhealthawareness #recovery #meditation #love #happiness #anxiety #ocd #ptsd https://t.co/o1SOTiMeRf","['depression', 'mentalhealth']",(Online) Therapy,2
747,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/20/2021 10:20,Looking for online counseling via Skype? Skype counseling for help with anxiety &amp; depression. Go to: https://t.co/lTOyrdR0bg #anxiety #depression #OCD #PTSD #addiction #onlinetherapy,,Treatment/Tips,5
748,8.31517e+17,178,,,10/20/2021 10:17,"https://t.co/pEhzhNYsl2 
#photography #culture #Castro2021  #santander  #posh #WednesdayWalk   #OCD #hive #originalcontent  
#city  #hive $hive #Cantabria   #hiveworks #hiveblogshare #hivetrending","['photography', 'culture', 'Castro2021', 'santander', 'posh', 'WednesdayWalk', 'OCD', 'hive']",Irrelevant,6
749,8.85312e+17,981,Hell,"A free thinker and freelance writer

follow me on
Readcash: https://t.co/y6u8LRptoP
HiveBlog: https://t.co/PYIoXZodvV",10/20/2021 9:49,"Hi, friends. I just wrote a poem about the night. Yes, Night is the beauty of life. Please read my poem at the link below
https://t.co/9NVs1WmZlh 

#poem #verse #stanza #OCD  #gems #proofofbrain #posh #literature #HiveBlogShare #HiveBlockchain",,Irrelevant,6
750,58483468.0,301,Anime World,30◆HIVEAN◆Otaku◆J-musicFreak◆Fujoshi◆TegoGirl◆ELF◆NewS愛◆A'TIN◆KaoMiyan◆Japanophile◆Poetry Lover★よろしく,10/20/2021 9:38,"Practice sketch... :)  https://t.co/6z1TkYL1IX

#HIVE #art #pencilsketch #sketch #drawing #posh #ocd #HiveBlogShare","['HIVE', 'art', 'pencilsketch', 'sketch', 'drawing', 'posh', 'ocd', 'HiveBlogShare']",Irrelevant,6
751,1.44178e+18,59,,Photograper,10/20/2021 9:33,"little insect ||macro photography — Hive https://t.co/kdiet6XgOA 

#hive #posh #macrophotography #photographylovers #stockimage #appreciator #palnet #photofeed #ocd","['hive', 'posh', 'macrophotography', 'photographylovers']",Irrelevant,6
752,7.72516e+17,369,"England, United Kingdom","Online Therapy via Video-Calls with Chartered Clinical Psychologist, Therapist, & OCD Specialist | Evidence-Based Therapy ~ CBT (ERP, ACT, CFT) & Buddhism ☸",10/20/2021 9:06,"There may be a long climb involved to gaining perspective, but it's worth it!
#wellbeing #OCD #OCDrecovery #wednesdaythought #WednesdayMotivation #Wednesdayvibe https://t.co/jd5nsscPVy","['wellbeing', 'OCD', 'OCDrecovery']",Experience/Symptoms,3
753,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/20/2021 9:05,Online Mindfulness Therapy for OCD https://t.co/rV5lUQco5D #OCD #OCDrecovery #OCDawareness #IntrusiveThoughts,"['OCD', 'OCDrecovery', 'OCDawareness', 'IntrusiveThoughts']",(Online) Therapy,2
754,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/20/2021 8:50,Online Treatment for #OCD https://t.co/o6KL8ZUBUt,['OCD'],(Online) Therapy,2
755,1.43626e+18,73,,"Anonymised account discussing day to day life, #Mentalhealth, #Bipolar, #Anxiety, and #OCD. UK based. 🏳️‍🌈",10/20/2021 8:40,"Not sure why, but I woke up on the verge of a panic attack today and the #anxiety has made me feel nauseous. Time to figure out why...
#mentalhealth #bipolar #anxiety #OCD",['anxiety'],Irrelevant,4
756,1.43626e+18,73,,"Anonymised account discussing day to day life, #Mentalhealth, #Bipolar, #Anxiety, and #OCD. UK based. 🏳️‍🌈",10/20/2021 8:36,Blood test this morning went smoothly. In and out within 5 minutes. Lithium clinic on Friday to see what my levels are. #mentalhealth #bipolar #anxiety #OCD,,Irrelevant,4
757,1.0164e+18,4127,Check out my Website 🌻😊👇🏻,The 💯% honest views of a Guy from the UK 🇬🇧 who ❤️'s @NUFC ⚽️ #نيوكاسل & suffers daily with #Anxiety #Depression #EUPD #OCD & #CPTSD 🥺 I love ❤️ my family x,10/20/2021 8:27,"Thank you so much to Above The Borderline who is another New Friend 🤗 on ❤️ Twitter! I hope you enjoy 🌈 my Tweets 😊 ⚽️ x https://t.co/xnmMoQinsS @NUFC #BPD #EUPD #OCD #Anxiety #Depression #MentalHealth #LetsBeatMentalHealthTogether ❤️
#IWillNotLetMyMHKillMe 💚 #Retweet ✅",,Experience/Symptoms,3
758,9.62946e+17,3099,"Gurgaon, India",,10/20/2021 8:22,"An #online_treatment program for #OCD that takes you through #real evidence-based #treatments from a true #specialist with #OCD and #Anxiety. Most #therapists use talk #therapy. Talking through #OCD isn't helpful. 
https://t.co/N5GoCRRuZk https://t.co/Y4mV2OiNP9","['online_treatment', 'OCD', 'real', 'treatments']",(Online) Therapy,2
759,1735579123.0,6685,Texas,I blame it all on Nancy Drew and Laura Ingalls Wilder!  Book reviews and giveaways galore so stop by!,10/20/2021 8:15,"#TuesdayBookBlog I’LL PRAY WHEN I’M DYING by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/UpRvwSKzLW via @OlgaNM7",['TuesdayBookBlog'],Treatment/Tips,5
760,1.04486e+18,1253,,"Specialist in OCD, anxiety, CBT, teaching, exercise and mental health. UKA licensed Running coach Author of best selling books . Views my own",10/20/2021 8:11,Just found this piece on OCD from a few years ago with @DrChrisSteele1 @itvstudios #ocd #mentalhealth #psychiatry        https://t.co/UxS4HN7WJI,"['ocd', 'mentalhealth', 'psychiatry']",Experience/Symptoms,3
761,1.22354e+18,406,,"A podcast about mental health and different lifestyles. Find us on YouTube, Spotify, Apple, Anchor etc",10/20/2021 7:55,"Episode 90 with Fusion teammate Joseph Burke is now available on all good podcast platforms. Do it! Thanks everyone 🙏
Love from D &amp; J ❤️
#theweeklywheatley #podcast #mentalhealth #ocd #anxiety #bjj #athlone #ireland https://t.co/aY17RTpds7",,Experience/Symptoms,3
762,1.42297e+18,16,United Kingdom,"Still the uncontested king of Doggerland, despite all attempts! 

Hungry. 



Rosaceae1837.",10/20/2021 7:51,"Ultra cheap China webcam, why did I want one? So I could watch the clouds moving on my computer rather than opening my curtains... Yay #ocd https://t.co/khkNcVOWfQ",,Irrelevant,4
763,2237326671.0,1263,"Milton Keynes, England","Green Cross Training are leading a movement to build a safer society specialising in First Aid, Health and Safety, Mental Health and Fire training.",10/20/2021 7:30,"This week is #OCDawarenessweek.

OCD isn’t just about washing hands or tidying up

It is repetitive activities that someone does to reduce the anxiety caused by an obsession

#ocd is life changing disrupting day to day life

Together. Saving lives

#awareness #ocd #gct https://t.co/LawvabOTaJ",['OCDawarenessweek'],Experience/Symptoms,3
764,1.37513e+18,35,Indonesia,"Nikmati saja hidup ini, karena yang demikian dapat menentramkan jiwamu",10/20/2021 7:22,"Sharp and accurate hearing

https://t.co/T7Rq3uLqQ3

#insectsoftheworld #OCD #grasshoppers #photography #macrophotography #HiveBlogShare #oc #crypto #hive #posh $Hive #life #nature #activities","['insectsoftheworld', 'OCD', 'grasshoppers', 'photography']",Irrelevant,6
765,1.43626e+18,73,,"Anonymised account discussing day to day life, #Mentalhealth, #Bipolar, #Anxiety, and #OCD. UK based. 🏳️‍🌈",10/20/2021 7:13,"Today's goals.
1. Take meds
2. Drink 3 litres
3. Eat
4. Watch #PrisonBreak &amp; #PrivatePractice
5. Read The Witcher Sword of Destiny
6. Record dreams
7. Blood test
8. Dog walk
9. Don't self-harm
10. Keep distracted 
11. Survive
#mentalhealth #bipolar #anxiety #OCD","['PrisonBreak', 'PrivatePractice']",Irrelevant,4
766,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/20/2021 6:50,"Online Therapist for OCD. See: https://t.co/37SDggbIH6
Contact me if you are looking for effective Online Mindfulness Therapy via Skype for overcoming OCD.#OCD #OCDrecovery #OCDawareness",,(Online) Therapy,2
767,9.62946e+17,3099,"Gurgaon, India",,10/20/2021 6:22,"Finally! A #real #therapist showing you how to treat your #OCD from #home. The #program covers all topics of #OCD! The #Online #OCD_program takes you through REAL #treatment. 
https://t.co/37gBtnSuNq https://t.co/ehEmuOomF3","['real', 'therapist', 'OCD', 'home', 'program', 'OCD']",Irrelevant,6
768,2050001283.0,314,,,10/20/2021 6:20,#sXwimepslxmp XMfyyYO/ #oCd https://t.co/RuJB6FRKmw,"['sXwimepslxmp', 'oCd']",Comorbidity/Impact,1
769,1.38371e+18,186,"Lake District, England","Be Humble Be Kind Be You 

Confuse Them With Your Silence Shock Them With Your Results 

Stay Close To People Who Feel Like Sunlight 

OurStoryIsntOverYet;",10/20/2021 6:10,"Our illness is not Our identity. Our chemistry is not Our character.” 

It Will Not Define Who We Really Are. 

#Anxiety
#depression 
#Ocd 
#PTSD 
#cptsd 
#adhd 
#bipolar 
#bpd 
#bulimia 
#emetaphobia
#Psychosis 
#agoraphobia 
#BDD
....

#mentalhealth 
#KeepTalkingMH",,Irrelevant,4
770,238018585.0,1678,"Minato-ku, Tokyo",TELL is dedicated to providing effective support and counseling services to Japan's international community and its increasing mental health needs.,10/20/2021 5:54,"So far, many research results have been published showing that cognitive-behavioral therapy (CBT) has been successful as one of the treatments for OCD. 

Source:
(https://t.co/YaNt2RYcqA)

#OCD #mentalhealth https://t.co/yL9Eu22yws",,(Online) Therapy,2
771,8.11213e+17,684,"St Louis, MO","Licensed psychologist, clinical child psychology | OCD & anxiety-related disorders and ADHD, defiance, & parenting | He/his/him",10/20/2021 3:54,"Invalidation be like… 
🥵🥵🥵

So what can we say instead?
&gt;It’s OK to feel this way
&gt;It makes a lot of sense you’re feeling this way
&gt;That’s really hard. Tell me more about it

#Anxiety #OCD #Depression #CBTWorks https://t.co/KtIa5sTFzW",,Experience/Symptoms,3
772,8.29845e+17,13,My mind ,Pixel artist | Graphic designer | Commisions: Sure | Look at more of my projects ⬇️,10/20/2021 3:53,"#Day19: Perfect fit

So close... 
Being evil &gt; perfect fit. 

#Tetris #octobit #pixelart #pixelstudio #OCD https://t.co/UlOgMe0d25","['Day19', 'Tetris', 'octobit', 'pixelart', 'pixelstudio', 'OCD']",Experience/Symptoms,3
773,1.14865e+18,1638,Mars,This is a BOT! The purpose is to find #autism papers on twitter and retweet them. No Replies! #autismus #autismo #asperger #autistic #autisme,10/20/2021 3:47,"Some words on OCD and #autism. Some confuse #OCD, bipolar and #autism. some explanation https://t.co/GUy50oapIw
 #Autism","['autism', 'OCD', 'autism', 'Autism']",Irrelevant,6
774,450132705.0,12924,Canada and Worldwide 🇨🇦,Vine Voice Reviewer + Verified Influencer 📖 Freelance Editor 📚 Author Events Guru ✒ Truth Speaker #giveaway #booktwitter #editor #bookmarketing #bookstagram,10/20/2021 3:07,"#TuesdayBookBlog I’LL PRAY WHEN I’M DYING by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/qjJmUTT8C3 via @OlgaNM7",['TuesdayBookBlog'],Treatment/Tips,5
775,1.40742e+18,522,Arizona,"Educator, curriculum expert, school founder and administrator. #ThearaWay (Personal account @reneerosales )",10/20/2021 2:43,https://t.co/PhdIosgLe2 is here to share some easy life hacks and easy to follow resources. Come and check it out. #thearaway #neurodiversity #adhd #ocd #dyslexia #education #lifehacks https://t.co/DhFZHQzC07,,Experience/Symptoms,3
776,34258680.0,2780,West of Mars,Editor to authors of fiction. Wordsmith. Line editing is my true love. Author. 412 girl living in the 412-ish. Proud #Littsburgh member,10/20/2021 2:24,"#TuesdayBookBlog I’LL PRAY WHEN I’M DYING by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/2rNKe5lWDu via @OlgaNM7",['TuesdayBookBlog'],Treatment/Tips,5
777,1.32012e+18,551,"Wilmington, DE","Kids/Parent Mental health, LGBT+, Beach bum, equity matters. Amateur advocate. Views are mine. #BLM 🏳️‍🌈",10/20/2021 2:21,"So a Self Care bot retweeted my tweet about how this was not self care and intact perpetuating harmful #OCD processes. 

What kind of weird meta self care hell am I in as someone who gives #Wellbeing talks? https://t.co/jZR4a4ZVey https://t.co/aeoSNlMmz8",['OCD'],Experience/Symptoms,3
778,1.32012e+18,551,"Wilmington, DE","Kids/Parent Mental health, LGBT+, Beach bum, equity matters. Amateur advocate. Views are mine. #BLM 🏳️‍🌈",10/20/2021 2:07,"Yesterday and today have been challenging. I'd love to tell you that this perfectly clean bed is my #TreatYoSelf and #SelfCare. 

But the reality is, this is #OCD manifesting through stress. https://t.co/JGFZKir27Q",['TreatYoSelf'],Irrelevant,4
779,1.3944e+18,33,"Buenos Aires, Argentina","Founder of @visual_shots.
Criptocurrencies 📉📈                                            
Photography Lover 📸",10/20/2021 1:39,"Hello to all friends! I present a beautiful place that I visited during my to... https://t.co/nm097tABN6

#POSH #HiveBlogShare #Photography #Travel #BuenosAires #ocd #Hive #Curation #PeackD #",['POSH'],Irrelevant,6
780,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/20/2021 1:10,Online Counseling for #OCD https://t.co/i1eTlEdzyn,['OCD'],(Online) Therapy,2
781,542150378.0,1708,,🍁🍂🎃💀Artist/ Human/ Singer/ Mermaid... caretaker/ woman of many hats🧢 UBI! 🌊🧜‍♀️ cash app $hellabank / venmo @ hellafresh,10/20/2021 0:11,so this isn’t exactly a yg geared post but ive been thinking it’d be nice to connect with a few more fellow dermatillomaniacs 😝🤷‍♀️so i guess this is an invite to connect! if you happen to have #dermatillomania #ocd skincare’s a bit of an obsession so it’d be nice to share too🤷‍♀️🙂,,Experience/Symptoms,3
782,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/20/2021 0:00,Online Therapist for the treatment of #OCD. Contact me if you are looking for effective Online Mindfulness Therapy via Skype for overcoming OCD. See:  https://t.co/37SDggbIH6  #OCDrecovery #OCDawareness #anxiety #mindfulness #depression,['OCD'],(Online) Therapy,2
783,379179094.0,3998,United States,Award winning author of character driven romantic suspense. Let me entertain you. Editor at Champagne Book Group and freelance editor.,10/19/2021 23:53,"#TuesdayBookBlog I’LL PRAY WHEN I’M DYING by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/Uyg37hY7n2 via @OlgaNM7",['TuesdayBookBlog'],Treatment/Tips,5
784,1.32012e+18,551,"Wilmington, DE","Kids/Parent Mental health, LGBT+, Beach bum, equity matters. Amateur advocate. Views are mine. #BLM 🏳️‍🌈",10/19/2021 23:52,"This is a queen duvet cover. It's the size of a kickball, tightly wound on itself and still wet.

I'm a good launderer? washer? doer of #laundry? (See #OCD history, bed was ""most clean space"")

But this continues to elude me. Who knows how to stop the dryer sheet ball of wet? https://t.co/PVoOJJRMMX",,Experience/Symptoms,3
785,1.38028e+18,233,Venezuela,"#Writer of poetry and creative writing on #Hive | Community Manager | Insurance advisor 
• I ❤️ HiVE•",10/19/2021 23:47,Let me inhale your scent. I'll keep it in my suitcase for when I travel to you again. #hive #OCD  #posh #hiveisalive #creative #LiteraturePosts #alivetoken #blockchain #hiveblogshare #writers #alivetoken #love https://t.co/5Mmnql6zox,"['hive', 'OCD', 'posh']",Irrelevant,6
786,1.38028e+18,233,Venezuela,"#Writer of poetry and creative writing on #Hive | Community Manager | Insurance advisor 
• I ❤️ HiVE•",10/19/2021 23:45,I will mark my presence in nooks and crannies of your existence and you will remember me when the sun rises even if it is not spring #hive #OCD #posh #hiveisalive #creative #LiteraturePosts #alivetoken #blockchain #hiveblogshare #writers #alivetoken #love https://t.co/5CF4wGCmP6,,Experience/Symptoms,3
787,1.29139e+18,21,Australia ,Decentralised news reporter bringing you the latest in the developing crypto sector and global headlines and topics that matter most.,10/19/2021 23:35,"In today's video we lightly touch on what a #Bitcoin ETF is and a few of the dangers in such a high stakes gamble. 
#posh #hive #ocd #leofinance #etf #news #crypto #Blockchain #CryptocurrencyNews #Decentralisednews
 https://t.co/wAAottNTkD",['Bitcoin'],Irrelevant,6
788,1.0164e+18,4127,Check out my Website 🌻😊👇🏻,The 💯% honest views of a Guy from the UK 🇬🇧 who ❤️'s @NUFC ⚽️ #نيوكاسل & suffers daily with #Anxiety #Depression #EUPD #OCD & #CPTSD 🥺 I love ❤️ my family x,10/19/2021 23:27,"Thank you so much to My Star Wars Life who is another New Friend 🤗 on ❤️ Twitter! I hope you enjoy 🌈 my Tweets 😊 ⚽️ x https://t.co/8nu8thrl2P @NUFC #BPD #EUPD #OCD #Anxiety #Depression #MentalHealth #LetsBeatMentalHealthTogether ❤️
#IWillNotLetMyMHKillMe 💚 #Retweet ✅",,Experience/Symptoms,3
789,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/19/2021 23:25,Suffering from Obsessive thinking around your health? I recommend Online Mindfulness Therapy via Skype for Health Anxiety and Hypochondria. Visit: https://t.co/a34MmnaE1i #OCD #anxiety #panicattacks #OnlineTherapistForOCD #intrusivethoughts,,Treatment/Tips,5
790,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/19/2021 23:15,Online Therapy for #OCD https://t.co/TF5BoVDGzY,['OCD'],(Online) Therapy,2
791,1.40746e+18,57,"North Carolina, USA","Antiques, aged cheese, Bloody Mary mix. Art, books, music, films, puppies. Monsters, ghosts, aliens. He/Him/His/Himself. GAD and OCD. Anti-fascist. BLM.",10/19/2021 22:41,"#OCD #GAD #PureOCD 

Welcome to OCD! Where the improbable, impossible, and utterly absurd becomes irrefutable and indisputable REALITY! 

No, it’s not as great as it sounds.","['OCD', 'GAD', 'PureOCD']",Irrelevant,4
792,1.24149e+18,479,Austin,"Writer, proud mama, ten-year veteran of parenting OCD. Memoir in Progress: Fierce Motherhood: A Year of OCD Hell, Healing, and Coming Home.",10/19/2021 22:39,"Even if you know not to assure and accommodate your loved one with #OCD, the disorder is a trickster and will find the most insidious ways to hook you. A good therapist will weed that out, another reason family counseling is crucial.",['OCD'],Experience/Symptoms,3
793,1.43626e+18,73,,"Anonymised account discussing day to day life, #Mentalhealth, #Bipolar, #Anxiety, and #OCD. UK based. 🏳️‍🌈",10/19/2021 22:27,"Tuesday's positives and achievement.
+) Pocketwatch used
+) Reading The Witcher Sword of Destiny
+) TV (#PrisonBreak, #PrivatePractice, #You)
A) Read 30 pages (in small chunks)!
#mentalhealth #bipolar #anxiety #OCD https://t.co/12SchfJm87",,Irrelevant,4
794,254191631.0,4906,,"Award-winning and bestselling author, wife, mother, coffee lover, and chocolate connoisseur.
🌈",10/19/2021 22:25,"#TuesdayBookBlog I’LL PRAY WHEN I’M DYING by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/24t5ImNrs8 via @OlgaNM7",['TuesdayBookBlog'],Treatment/Tips,5
795,1.37377e+18,45,earth,"believer. husband. nerd. tea snob. no one special.
δοῦλος του Χριστού",10/19/2021 22:02,"OCD is a hellish mental disorder that I would not wish on anyone. However, it has helped me to have more compassion on others suffering and to not flippantly use the term OCD. #OCD",,Experience/Symptoms,3
796,27226606.0,5384,,Sassy writer. Avid Jazzerciser. Cat lover. Mahjong maven. Yoga practitioner. Needlepoint addict. Chocaholic. Best mom ever. Adores Handsome.,10/19/2021 22:02,"#TuesdayBookBlog I’LL PRAY WHEN I’M DYING by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/qvpqPHNkGa via @OlgaNM7",['TuesdayBookBlog'],Treatment/Tips,5
797,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/19/2021 22:00,Online Therapist for Obsessive Compulsive Disorder (OCD). Contact me if you are looking for effective Online Mindfulness Therapy via Skype for overcoming OCD. See: https://t.co/37SDggbIH6 #OCD #OCDrecovery #OCDawareness #anxiety #mindfulness #depr…,,(Online) Therapy,2
798,48743186.0,63955,lilybaileyuk@gmail.com,"Writer and oversharing dog mum. Author of Because We Are Bad, a book about living with #OCD. Hosting #OCDTalkHour on Twitter every Wednesday 7pm UK time",10/19/2021 21:54,"Reassurance is a compulsion like any other, and seeking it is a vicious cycle. Easier said than done though 😬 #OCD https://t.co/wFYRbNptcg https://t.co/XkSpGIS8wi",['OCD'],Experience/Symptoms,3
799,3131112573.0,79,"Florida, USA",Harmony United Psychiatric Care-Serving Florida with #MentalHealth Clinics & Online #Psychiatry.,10/19/2021 21:51,"Depression can help throughout Florida!
For appointments: Call (352)431-3940 or Email info@hupcfl.com or visit https://t.co/E0tfq9WCZS.

#harmonyunitedpsychiatriccare #mentalhealth #depressionhelp #Florida #telehealth #telepsychiatry #anxious #bipolar #OCD https://t.co/HM5GR0SGKl",,Comorbidity/Impact,1
800,258829432.0,4206,Canada,"#Author #WritingCommunity #hotrom #sweetrom#space #yoga #cats #CDN☄️🐱🧘‍♀️  GENDER - female.  Daryl - ancient Celtic female name. NO DMs. Ask first,plz",10/19/2021 21:38,"#TuesdayBookBlog I’LL PRAY WHEN I’M DYING by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/scEIdWkzOC via @OlgaNM7",['TuesdayBookBlog'],Treatment/Tips,5
801,144674243.0,12874,,"I am an avid reader, promoter of books, share Kindle free reads and pitch authors. Especially like to help Indie writers. I love to fish too.",10/19/2021 20:58,"#TuesdayBookBlog I’LL PRAY WHEN I’M DYING by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/hHf5n3GCGB via @OlgaNM7",['TuesdayBookBlog'],Treatment/Tips,5
802,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/19/2021 20:55,Online Therapist for effective help overcoming #OCD. See: https://t.co/37SDggbIH6 #OCDrecovery #OCDawareness #IntrusiveThoughts,"['OCD', 'OCDrecovery', 'OCDawareness', 'IntrusiveThoughts']",(Online) Therapy,2
803,42198628.0,3323,"Ottawa, Canada","Caregiver, author, blogger, speaker. The personal is political. Kindness matters.",10/19/2021 20:52,"Hey #disability #parenting Twitter: Fams of kids w #ADHD, #Autism, #CerebralPalsy, #Epilepsy, #IntellectualDisabilities &amp; #OCD who have SLEEPLESS nights: On Nov 9 join experts from @Dalhousie @PONDNetwork @EpLinkON + CP-Net for research-based #sleep tips: https://t.co/8086ASENju","['disability', 'parenting', 'ADHD', 'Autism', 'CerebralPalsy', 'Epilepsy']",Irrelevant,6
804,1.43626e+18,73,,"Anonymised account discussing day to day life, #Mentalhealth, #Bipolar, #Anxiety, and #OCD. UK based. 🏳️‍🌈",10/19/2021 20:38,"13 days of Lithium, 6 on 600mg. Not noticing any side effects at this point (perhaps gaining weight but I physically can't exercise at the moment and my diet is awful - will work on this when stable). Blood test tomorrow to continue titration. #mentalhealth #bipolar #anxiety #OCD",,Irrelevant,4
805,7.72516e+17,369,"England, United Kingdom","Online Therapy via Video-Calls with Chartered Clinical Psychologist, Therapist, & OCD Specialist | Evidence-Based Therapy ~ CBT (ERP, ACT, CFT) & Buddhism ☸",10/19/2021 20:15,"Why do you think OCD is still so misunderstood by many mental health professionals, especially when the OCD themes are of a more taboo nature? People need to know that OCD always focuses upon what's against our own values.

#ItsOktoAsk #OCD #OCDmyths #obsessivecompulsivedisorder",,Experience/Symptoms,3
806,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/19/2021 20:10,Online #Mindfulness Therapy via Skype for the treatment of #OCD obsessive intrusive thoughts and traumatic memories and memory images. Contact me to learn more. See: https://t.co/4fEstIJ89K #OCDrecovery #OnlineTherapistforOCD #IntrusiveThoughts,"['Mindfulness', 'OCD']",Experience/Symptoms,3
807,89962967.0,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",10/19/2021 20:05,Looking for Online Mindfulness Therapy for Bulimia or Binge Eating Disorder? Heal your underlying depression. Email me to schedule a therapy session via Skype. Visit: https://t.co/lEto5ifMlt #bulimia #eatingdisorders #mindfulness #addiction #OCD,,Treatment/Tips,5
808,1.43626e+18,73,,"Anonymised account discussing day to day life, #Mentalhealth, #Bipolar, #Anxiety, and #OCD. UK based. 🏳️‍🌈",10/19/2021 19:51,"About to go shower with my wife's help. Exhaustion and humiliation is real but at least I'll be clean.
#mentalhealth #bipolar #anxiety #OCD","['mentalhealth', 'bipolar', 'anxiety', 'OCD']",Irrelevant,4
