,user_ID,followers_count,user_location,user_description,date,text,hashtags
435,1016397855865688065,4127,Check out my Website 🌻😊👇🏻,The 💯% honest views of a Guy from the UK 🇬🇧 who ❤️'s @NUFC ⚽️ #نيوكاسل & suffers daily with #Anxiety #Depression #EUPD #OCD & #CPTSD 🥺 I love ❤️ my family x,2021-10-23 11:27:28,"Thank you so much to George H.G. Mitchell who is another New Friend 🤗 on ❤️ Twitter! I hope you enjoy 🌈 my Tweets 😊 ⚽️ x https://t.co/rV4PxfQGx6 @NUFC #BPD #EUPD #OCD #Anxiety #Depression #MentalHealth #LetsBeatMentalHealthTogether ❤️
#IWillNotLetMyMHKillMe 💚 #Retweet ✅",
436,1396244940062138371,1327,United States,Exposing the Debilitating Truths behind Real Life #OCD | Living with an Invisible Illness | OCD ≠ Tidy | Sharing my #OCD and #ERP Experience,2021-10-23 11:14:05,"Absolutely grateful to be attending the @IOCDF one million steps for #OCD walk.

Such a symbolic and meaningful moment both in my recovery and for so many suffering from the disorder.

“OCD is a debilitating mental illness, not a personality trait”. I hope we never forget that 🖤 https://t.co/tES8wmjiWn",['OCD']
437,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-23 11:10:00,Online Psychotherapy for #OCD https://t.co/wCjfIfXsZo,['OCD']
438,1394404707926478848,33,"Buenos Aires, Argentina","Founder of @visual_shots.
Criptocurrencies 📉📈                                            
Photography Lover 📸",2021-10-23 11:07:26,"Best regards to all! I am here once again bringing a little bit of the archit... https://t.co/iNclqsYnzo

#HiveBlogShare #Photography #Architecture #Library #BibliotecaNacional #BuenosAires #Posh #OCD",
439,894509027366973440,9,Mayfair,Stress reduction and personal  transformation clinic in London Mayfair.,2021-10-23 11:01:12,"Retweet to those who really needs to see this message today. https://t.co/A2Oci8ut13 

#depression #mentalhealth #stress #health #selfcare #mindfulness #wellness #selflove #mentalillness #motivation #mentalhealthawareness #recovery #meditation #love #happiness #anxiety #ocd #ptsd https://t.co/COXTNgPM3Z","['depression', 'mentalhealth']"
440,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-23 10:25:01,Looking for online counseling via Skype? Skype counseling for help with anxiety &amp; depression. Go to: https://t.co/lTOyrdR0bg #anxiety #depression #OCD #PTSD #addiction #onlinetherapy,
441,890576266650198016,1633,"Sydney, New South Wales",,2021-10-23 10:16:02,Only #People with #OCD #Scored 15/15 In This #Impossible #Mixed #Knowledge #Test     https://t.co/ajmUxuBrwS,"['People', 'OCD', 'Scored', 'Impossible', 'Mixed', 'Knowledge', 'Test']"
442,1367462075040075790,2, A-1/288 First Floor Safdarjun,Patients relax in a reclined treatment chair and remain awake and alert during treatment. The TMS device delivers MRI strength magnetic pulses to the area .,2021-10-23 09:35:24,"Are you ready to take back your life ?.
Call us to find out if TMS therapy is right for you depression anxiety or addiction problems.
Call us at 099717 74999 or visit https://t.co/B96OO5BYPo
#mindbraintms  #tmstherapy #tms #depression #ocd #anxiety #delhi #psycharists https://t.co/uXkv0TQwvp",
443,1435372421658206211,12,"Cebu, Philippines 🇵🇭 ","I'm here for crypto 😅
I’m your Filipina Hiver 🥰",2021-10-23 09:10:08,"Imagining Telos on Hive: A newb's perspective! — 
 
I am sharing with all of you my ideas about #Telos and #hive #partnership! Read it now! #hiveph #philippines #proofofbrain #ocd #leofinance #crypto 

LeoFinance https://t.co/MSYdEudkSD","['Telos', 'hive']"
444,831517369268895744,178,,,2021-10-23 09:08:14,"https://t.co/DdBdTXJ12n 
#photography #culture #bilbaobilbao2021  #Bilbao  #posh #guggenheimmuseum    #OCD #hive #originalcontent  
#city  #hive $hive #bilbao  #hiveworks #hiveblogshare #hivetrending","['photography', 'culture', 'bilbaobilbao2021', 'Bilbao', 'posh', 'guggenheimmuseum', 'OCD', 'hive']"
445,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-23 09:05:01,Online Mindfulness Therapy for OCD https://t.co/rV5lUQco5D #OCD #OCDrecovery #OCDawareness #IntrusiveThoughts,"['OCD', 'OCDrecovery', 'OCDawareness', 'IntrusiveThoughts']"
446,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-23 08:50:01,Online Treatment for #OCD https://t.co/o6KL8ZUBUt,['OCD']
447,137540409,403,"Atlanta, GA",Cinnamon Girl ~ MILF 🦂🌺🆗🆒（╹◡╹）♡,2021-10-23 08:18:10,My #OCD is irking me rn 🥲 I can’t get this image i don’t want to see to stop popping up in my mind. It’s so annoying and I don’t want to have a dream about it bc I hate it…. So I can’t sleep ★彡,['OCD']
448,1406190619,4188,"Hampshire, England",Psychologist | Mental Health & Psychology | 2+million On TikTok. Follow My YouTube & Instagram For More!,2021-10-23 08:01:17,"🙋🏼‍♀️ Who can relate? I don’t think anyone says these things to make anyone else feel worse. It’s just a sign that most people have no idea how to help.

#anxious #anxiety #mentalhealthawareness #ocd #gad #anxietyattack #panicattacks #anxietyawareness #selfhelp #selfcare #therapy https://t.co/EOvee0Fkmo",
449,3400263531,540,"Dronfield, England",Private Psychological Therapies for mental health problems in Dronfield,2021-10-23 08:00:12,What are you waiting for ☎️ 📱 #anxiety #CBT #Chesterfield #CognitiveBehaviouralTherapy #CBTTherapy #depression #Dronfield #Derbyshire #EMDR #EMDRtherapy #GeneralisedAnxietyDisorder #HealthAnxiety #OCD #PrivateTherapy #phobia #psychotherapy #panic #PTSD #sheffield #SocialAnxiety https://t.co/dRs51pQhZm,"['anxiety', 'CBT', 'Chesterfield', 'CognitiveBehaviouralTherapy', 'CBTTherapy', 'depression']"
450,1317383577135468544,982,England,"I am a huge #HistoricalFiction fan. I am also a blogger over on The Whispering Bookworm.
#BookReviews",2021-10-23 07:53:01,"#TuesdayBookBlog I’LL PRAY WHEN I’M DYING by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/YryJ9oOLYp via @OlgaNM7",['TuesdayBookBlog']
451,3351634223,301,"Near Dorking, Surrey, England","Author (The Man Who Sank Titanic)
The Alien Within
Autistic/ADHD Psychotherapist
Mentor
#ActuallyAutistic
Neurodivergent Counsellor
for Neurodivergent humans",2021-10-23 07:19:14,"First 3 episodes of my Neurodivergence and Mental Health Podcast now available on Apple Podcast
@Saraheboon 
#podcast #autism #ADHD #dyslexia #dyspraxia #dyscalculia #Tourettes #OCD #mentalhealth #actuallyautistic 

https://t.co/SqJUE1APMz https://t.co/c7mJKYHHKO",
452,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-23 06:50:01,"Online Therapist for OCD. See: https://t.co/37SDggbIH6
Contact me if you are looking for effective Online Mindfulness Therapy via Skype for overcoming OCD.#OCD #OCDrecovery #OCDawareness",
453,1359889910249979904,16,NN1 Northampton,TMS therapy a better way to treat depression and other mood disorders.,2021-10-23 06:30:01,"It's the weekend ~ put your legs up... 

#TMSNorthampton #depressionawareness #anxietyawareness #OCD #PTSD

https://t.co/KlfHjzuzUr https://t.co/SoLWwl6IsA","['TMSNorthampton', 'depressionawareness', 'anxietyawareness', 'OCD', 'PTSD']"
454,419384506,1639,Unceded land W̱SÁNEĆ,⭐Mum×2 #epilepsy⭐Writer⭐Random⭐I curse🤷‍♀️⭐ #ferrets #MECFS #Fibro #POTS #Autism #ADHD #MentalHealth♿⭐Peace⭐ she/her,2021-10-23 05:22:28,"I am really depressed 😔 
The kind where I feel like crying my heart out but I'm unable to even shed a tear.
#depression #ocd #anxiety","['depression', 'ocd', 'anxiety']"
455,3015410670,6221,"Sarasota, FL","Person, Musician, Wearer of bear. Temporary distraction. Youtube",2021-10-23 05:20:35,If you ever think things will never get better just be patient. You didn’t get where you are now very quickly so getting where you wanna be probably won’t be quick either. Wait it out and believe in it… ok last thought of the night. #MentalHealthMatters  #ocd #asd,
456,20641044,3672,"Queenie's Castle,Yate, S Glos","Socialist. Spoonie . Hyemsick Geordie. Fat, sweary . Matriarch - 5 grownup children, 14 grandchildren, 5 great grandchildren RTs are not endorsements. she/her",2021-10-23 04:15:39,"Morning. Bad night for the lad again #ocd #anxiety. Small people sle3pt well, small girl still sleeping.  I am a bit tired and achy after the disturbed night , am going to rest for  another 45 mins before I start on the gazillion jobs I have.","['ocd', 'anxiety']"
457,1445864304507555841,253,,Jimmy Erickson the sarcastic writer,2021-10-23 03:59:03,#Comment if you let #OCD lead you,"['Comment', 'OCD']"
458,1445864304507555841,253,,Jimmy Erickson the sarcastic writer,2021-10-23 03:58:30,Retweet if you have #OCD,['OCD']
459,1884771912,232,"Goiânia, Brasil","AKA Shiftrox
BLOG | LIFE | GAMES | FUN 🧠 A vida é desafio!
#hive #ecency #blockchain",2021-10-23 03:39:30,I reached a new mark in my POB stake! What's the next goal? https://t.co/Vou8Z1DD8p #hive #ecency #posh #HiveBlogShare #archon #palnet #proofofbrain #pob #ocd #hbd,"['hive', 'ecency', 'posh']"
460,598837070,6993,,"Author of Dark Love Rising, The Cardiff Novels and Adderley's Bride. Love is.",2021-10-23 03:31:02,"#TuesdayBookBlog I’LL PRAY WHEN I’M DYING by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/HvBQcFIiFe via @OlgaNM7",['TuesdayBookBlog']
461,2894321270,310,,"Following my Drive & Passion wrote TRUE Self-Help Book to Help People #1, & Now a Parents Self-Help Guide for Youngins... Amounts to Self-Help for Families MH!",2021-10-23 03:29:05,"#Parents #Anxiety #Depression #PTSD #OCD #AddictionRecovery #BPD #Bipolar #ADHD #ADD #Selfhelp.Repetitive Training thru the Positivity Tools/Skills Process &amp; in Spiritual Growth, allowing FAITH to Grow with age Is KEY!  Yep, Gots to Work on Selves &amp; meds/Quick fixes Don't work! https://t.co/dF8MXeqh3g https://t.co/4s8DSwlb26","['Parents', 'Anxiety', 'Depression', 'PTSD', 'OCD', 'AddictionRecovery', 'BPD', 'Bipolar', 'ADHD', 'ADD', 'Selfhelp']"
462,1431535156481822724,24,,"Ibu rumah tangga, hobby memasak dan photography.",2021-10-23 03:27:07,"Macrophotography # butterflies. — Hive https://t.co/2m0mR0S3Zz 

#hive #posh #photography #macro photography #insects #photofeed #amazingnature #macro #OCD #oc","['hive', 'posh', 'photography', 'macro']"
463,2894321270,310,,"Following my Drive & Passion wrote TRUE Self-Help Book to Help People #1, & Now a Parents Self-Help Guide for Youngins... Amounts to Self-Help for Families MH!",2021-10-23 03:20:40,"#Parents #Anxiety #Depression #PTSD #OCD #AddictionRecovery #BPD #Bipolar #ADHD #ADD #Selfhelp... The Power in the Total Process wrote of is All about going after Root Cause of Most MH Issues, &amp; Changes the way we generally Think, Operate, &amp; React to matters (i.e Underreacting). https://t.co/rkhuhCoLAQ","['Parents', 'Anxiety', 'Depression', 'PTSD', 'OCD', 'AddictionRecovery', 'BPD', 'Bipolar', 'ADHD', 'ADD', 'Selfhelp']"
464,2795133001,20088,SYDNEY,"aixtc | born to the street | lost to the system | re-found by hope 
                                                     vote blue",2021-10-23 03:10:07,"Check out ""Catrina"" by aixtc | race2win - https://t.co/j1SvvwYX6G   #PTSD #OCD #WW2  @GrandMasterE1 @SinfullyMichael #amwriting #Novel #Romance #PTSD #OCD #WW2  @PmurtTrump @laney2003us @TomGHughes2 @SARA2001NOOR @SabineTraeder @VLF79 @curly_ @PhillBiker @ltwlauren","['PTSD', 'OCD', 'WW2']"
465,1423121190034579456,11,United States,🇺🇲 | she/her | 🏳️‍🌈 | It's the latter half of the year so time for Halloween.,2021-10-23 02:31:00,"Anyone else have OCD that gets in the way of playing Animal Crossing? For me my OCD makes it very difficult to change my outfit, decorate my house, or decorate outside

#AnimalCrossingNewHorizons #ACNH #OCD",
466,793195419815841792,136,Nigeria,"Artist 🎨|
Blogger |",2021-10-23 02:29:24,"Elon Musk Says He Will Become First Dogecoin Trillionaire
#Hive $Hive #HiveBlogShare
#leofinance #cryptocurrency
#neoxian #ocd
https://t.co/gyogFolk0I","['Hive', 'HiveBlogShare', 'leofinance', 'cryptocurrency']"
467,1430131117177425939,8,,Learner. Storyteller. OCD Advocate. He/Him,2021-10-23 01:56:19,Had the worst “run in” with someone because of my OCD this week. This is your reminder that you should not treat someone with hostility. You don’t know what other people are going through or struggling. #ocd #mentalhealth #ocdawareness #advocacy #goldenrule #Neurodiverse,
468,173358915,198,"New York, USA",Singer. Youtuber. Music Critic.,2021-10-23 01:34:48,"There was a moment where I was taking 5-6 showers every single day. And I’m so thankful water was included in my rent 😂😂😂😂
#OCD struggles",['OCD']
469,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-23 01:10:01,Online Counseling for #OCD https://t.co/i1eTlEdzyn,['OCD']
470,1291387911238086664,21,Australia ,Decentralised news reporter bringing you the latest in the developing crypto sector and global headlines and topics that matter most.,2021-10-23 01:08:20,"Twitter, Facebook, YouTube and centralised social media are all underthreat from the rise of Decentralised Social Media that give profits to users not share holders. 
#posh #hive #leofinance #ocd #socialmedia #news #blockchain #cryptocurrency #threespeak 
https://t.co/Il8jRY9ws7",
471,970562435403755522,1523,United States,"Passionate contextual-behaviorist creating resources for & working with over-achievers & over-thinkers 
Playing-it-Safe Newsletter: https://t.co/QK8mpg9RxQ",2021-10-23 01:00:49,"Get weekly tips to get better at handling fear-based reactions and move forward in your life by subscribing to the Playing-it-Safe newsletter: 

**https://t.co/R529TJbo3X

#OCD #PLAYINGITSAFE #FearBasedReactions https://t.co/Nlp6g14hlk",
472,970381828472393728,108,"Utah, USA","I'm just a cat-loving, trans, schizophrenic, OCD, tree hugger trying to get by. Oh, and I write and paint, too. Expect random stuff.",2021-10-23 00:51:29,"Clarification: 
Always using complete sentences and proper grammar in texts is not OCD. 

Never using a period at the end of a text because if you do you will never hear from the person again is OCD.

Do not confuse being nitpicky with having a mental disorder. 
#OCD #SickNotWeak",
473,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-23 00:00:01,Online Therapist for the treatment of #OCD. Contact me if you are looking for effective Online Mindfulness Therapy via Skype for overcoming OCD. See:  https://t.co/37SDggbIH6  #OCDrecovery #OCDawareness #anxiety #mindfulness #depression,['OCD']
474,2894321270,310,,"Following my Drive & Passion wrote TRUE Self-Help Book to Help People #1, & Now a Parents Self-Help Guide for Youngins... Amounts to Self-Help for Families MH!",2021-10-22 23:39:48,"#Parents #Anxiety #Depression #PTSD #OCD #AddictionRecovery #BPD #Bipolar #ADHD #ADD #Selfhelp..Indicator whether or not we're doing GOOD or Not: When we want to Go Everywhere, Do Everything, See Everyone then we'd be GOOD, &amp; if we don't, it's likely time to Work on ourselves! https://t.co/USRy3RLqRe","['Parents', 'Anxiety', 'Depression', 'PTSD', 'OCD', 'AddictionRecovery', 'BPD', 'Bipolar', 'ADHD', 'ADD', 'Selfhelp']"
475,1125083591807909890,575,,"#ObsessiveCompulsiveDisorder sufferer fresh out of denial, devouring all things #OCD-related (w/ a side of #IntrusiveThoughts), and regurgitweeting them for you",2021-10-22 23:33:17,Part of my mental illness is overvaluing thinking and interiority as the only possible experiences of being. #ocd,['ocd']
476,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-22 23:25:01,Suffering from Obsessive thinking around your health? I recommend Online Mindfulness Therapy via Skype for Health Anxiety and Hypochondria. Visit: https://t.co/a34MmnaE1i #OCD #anxiety #panicattacks #OnlineTherapistForOCD #intrusivethoughts,
477,2894321270,310,,"Following my Drive & Passion wrote TRUE Self-Help Book to Help People #1, & Now a Parents Self-Help Guide for Youngins... Amounts to Self-Help for Families MH!",2021-10-22 23:23:15,"#Parents #Anxiety #Depression #PTSD #OCD #AddictionRecovery #BPD #Bipolar #ADHD #ADD #Selfhelp... &amp; Hence, Pos. Process provides an Enhancement of Faith &amp; a Stepping Stone to Greater FAITH! Nothing Better, &amp; of course addresses Exercise, Eating Well, resulting in  plenty of :)s! https://t.co/7Bt3ewT656","['Parents', 'Anxiety', 'Depression', 'PTSD', 'OCD', 'AddictionRecovery', 'BPD', 'Bipolar', 'ADHD', 'ADD', 'Selfhelp']"
478,2894321270,310,,"Following my Drive & Passion wrote TRUE Self-Help Book to Help People #1, & Now a Parents Self-Help Guide for Youngins... Amounts to Self-Help for Families MH!",2021-10-22 23:16:57,"#Parents #Anxiety #Depression #PTSD #OCD #AddictionRecovery #BPD #Bipolar #ADHD #ADD #Selfhelp..In effect, Positivity Process Cracks open that neg. shell which consumes us, Clearing our minds &amp; allowing us to tune into Things of Most Importance including Our Faith/Foundation/GOD! https://t.co/BevBm55Rdj https://t.co/WbkBGqzAaJ","['Parents', 'Anxiety', 'Depression', 'PTSD', 'OCD', 'AddictionRecovery', 'BPD', 'Bipolar', 'ADHD', 'ADD', 'Selfhelp']"
479,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-22 23:15:01,Online Therapy for #OCD https://t.co/TF5BoVDGzY,['OCD']
480,2894321270,310,,"Following my Drive & Passion wrote TRUE Self-Help Book to Help People #1, & Now a Parents Self-Help Guide for Youngins... Amounts to Self-Help for Families MH!",2021-10-22 23:09:04,"#Parents #Anxiety #Depression #PTSD #OCD #AddictionRecovery #BPD #Bipolar #ADHD #ADD #Selfhelp..F/something which makes Complete &amp; I can say Perfect Sense considering what is involved, So Few are willing  to put in the Work for one thing, or think that neg./unreal word I ""CAN'T""! https://t.co/USRy3RLqRe","['Parents', 'Anxiety', 'Depression', 'PTSD', 'OCD', 'AddictionRecovery', 'BPD', 'Bipolar', 'ADHD', 'ADD', 'Selfhelp']"
481,192908148,724,"Lehi, UT","Mobile manager @octanner, mental health advocate https://t.co/iVxQaO9oJZ, husband, father, sketchnoter @sketchnotable, Latter-day Christian @gospelsketcher",2021-10-22 22:57:07,"In this week’s mental health update, I share about acknowledging grief, delaying action, and making plans with a friend. https://t.co/pcCIwWCDYU

#mentalworkhealth #mentalhealth #ocd #emotionregulation #sketchnotes https://t.co/vDQZ6RUZXg",
482,2894321270,310,,"Following my Drive & Passion wrote TRUE Self-Help Book to Help People #1, & Now a Parents Self-Help Guide for Youngins... Amounts to Self-Help for Families MH!",2021-10-22 22:43:41,"#Parents #Anxiety #Depression #PTSD #OCD #AddictionRecovery #BPD #Bipolar #ADHD #ADD #Selfhel.T/Positivity Process Conditions us, &amp; steps us thru to deal with our Individual neg. thoughts &amp; sources of those (=s Issues Root Cause), &amp; switching negs. to Positives in Process is KEY! https://t.co/7g2syMwpql","['Parents', 'Anxiety', 'Depression', 'PTSD', 'OCD', 'AddictionRecovery', 'BPD', 'Bipolar', 'ADHD', 'ADD', 'Selfhel']"
483,2894321270,310,,"Following my Drive & Passion wrote TRUE Self-Help Book to Help People #1, & Now a Parents Self-Help Guide for Youngins... Amounts to Self-Help for Families MH!",2021-10-22 22:35:39,"#Parents #Anxiety #Depression #PTSD #OCD #AddictionRecovery #BPD #Bipolar #ADHD #ADD #Selfhelp... Really this sums up to Life Optimization no matter how much we Struggle/Suffer when begin this Process, or if just emotionally Average who do Struggle with negativity at times. https://t.co/USRy3RLqRe","['Parents', 'Anxiety', 'Depression', 'PTSD', 'OCD', 'AddictionRecovery', 'BPD', 'Bipolar', 'ADHD', 'ADD', 'Selfhelp']"
484,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-22 22:00:00,Online Therapist for Obsessive Compulsive Disorder (OCD). Contact me if you are looking for effective Online Mindfulness Therapy via Skype for overcoming OCD. See: https://t.co/37SDggbIH6 #OCD #OCDrecovery #OCDawareness #anxiety #mindfulness #depr…,
485,1338476847529652224,19,Venezuela,"Venezolana. Profesora, amante naturaleza, fotografía, resiliente y empatica.",2021-10-22 21:46:49,"[Eng-Spa].Thursdaytreelove:  Trees of my city, oasis in my walks . — Hive https://t.co/oiDxNy3bc1 

#hive #post #thursdaytreelove #Amazingnature #proofofbrain #nature #dna #curie #spanish #cervantes #curangel #photographylovers #lifestyle #Wellbeing #ocd #hiveblogshare","['hive', 'post']"
486,1215381857426182156,69,"Oak Brook, IL ","The Mind Solution | A non-invasive solution for depression,OCD, and other diagnoses without the use of medication or invasive procedures.",2021-10-22 21:40:42,Did you know this year the FDA cleared BrainsWay Deep TMS system for decreasing anxiety?! We are so proud at Relief TMS to offer this  treatment and have staff that provides you with tips when dealing with anxiety and depression .  #ReliefTMS #BrainsWay #Anxiety #Depression #OCD https://t.co/MkcGnyPPJE,
487,260278134,17,Venezuela.,"Soy guitarrista, y programador de computadoras. No tan profesional con la programación, y canto pero no profesionalmente :)

Tengo 19 años.

Salu2.",2021-10-22 21:29:50,"Karaoke version (Edit) of ""Como me duele"" (Reik) ~ Vocal Performance ~ Enjoy!

#music #love #blockchain #sing #spanish #ocd #posh #hive #blog #venezuela #lovesong @ReikMusica 

https://t.co/Zim2LyiK5e","['music', 'love', 'blockchain', 'sing']"
488,2236255014,73,"Dallas, TX","Relaro Medical Trials is an experienced and dedicated clinical research facility located in Dallas, Texas.",2021-10-22 21:08:08,"People with #OCD have been looking for other treatments to manage symptoms during the pandemic.
For  info about how we can help, call 469-730-3282 x118 or visit us at https://t.co/MY8f4AUGar  
#RelaroMedicalTrials #ClinicalResearch  #Dallas #ocdawareness 
https://t.co/Td0x6SClCN",['OCD']
489,184141457,13649,United Kingdom,"Writing about family life in the beautiful #ValeofGlamorgan, #SouthWales. 👨‍👩‍👧‍👦👠👛🍷🧘‍♀️🎠🏛🖋🏴󠁧󠁢󠁷󠁬󠁳󠁿♥️",2021-10-22 20:59:03,OCD - my glasses and me - have I improved since I wrote this post about my experience with obsessive-compulsive disorder? https://t.co/yIEOe4YEIA #ocd #mentalhealth https://t.co/ybSqtpLkKq,
490,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-22 20:55:01,Online Therapist for effective help overcoming #OCD. See: https://t.co/37SDggbIH6 #OCDrecovery #OCDawareness #IntrusiveThoughts,"['OCD', 'OCDrecovery', 'OCDawareness', 'IntrusiveThoughts']"
491,1433279767,844,ON YOUR MIND & IN YOUR SPIRIT,For  #NotaryPublic services call or text (202)681 6244 #AutismAdvocate  #Virgo #Confidant #BipolarDisordersAdvocate #Realist!,2021-10-22 20:53:05,#VIRGO♍️ … #cleanliness 👏🏽👏🏽👏🏽 #OCD &amp; so what?!!! https://t.co/9Eh33SXQKc,"['VIRGO', 'cleanliness', 'OCD']"
492,1394640986425511937,255,"Birmingham, England",📍west midlands photographer Why fit in when you were born to stand out,2021-10-22 20:50:51,"“If you’ve met one person with autism, you’ve met one person with autism #photographers #PHOTOS #autism #ocd #uk https://t.co/aHGtEyHW16","['photographers', 'PHOTOS', 'autism', 'ocd', 'uk']"
493,42986310,61,New Orleans,"Speaker; therapist; author of Straight Talk on Mental Health Medications; providing strategies on mental health, psychotropic medication and self-development",2021-10-22 20:29:49,"Obsessing about safety issues can wind up meaning that you're less safe, because focusing on imagined safety problems deflects attention from the real problems right in front of you. 
#obsessions #OCD",
494,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-22 20:10:01,Online #Mindfulness Therapy via Skype for the treatment of #OCD obsessive intrusive thoughts and traumatic memories and memory images. Contact me to learn more. See: https://t.co/4fEstIJ89K #OCDrecovery #OnlineTherapistforOCD #IntrusiveThoughts,"['Mindfulness', 'OCD']"
495,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-22 20:05:01,Looking for Online Mindfulness Therapy for Bulimia or Binge Eating Disorder? Heal your underlying depression. Email me to schedule a therapy session via Skype. Visit: https://t.co/lEto5ifMlt #bulimia #eatingdisorders #mindfulness #addiction #OCD,
496,150799069,2959,,"The characters are in control, I just take dictation. Words. Art. Music. Disney. Jedi in training... Bajoran at heart. Still wishing on stars ✨ she/her",2021-10-22 19:43:15,"Feel like a ping pong ball, emotionally. All over the darn place. #bipolar #ocd #ptsd","['bipolar', 'ocd', 'ptsd']"
497,1282718335876993024,208,Aceh,,2021-10-22 19:39:50,"#Hive $hive #HiveBlogshare #photography #mushrooms #ocd #palnet #posh #nature #amazingnature #proofofbrain  
#neoxian

https://t.co/3ZTsBOzQ56","['Hive', 'HiveBlogshare', 'photography', 'mushrooms', 'ocd', 'palnet', 'posh', 'nature', 'amazingnature', 'proofofbrain']"
498,1387092215386750978,11,,hobo johnsson ❤️‍🔥🤜🏼🤛🏼⚡️❤️,2021-10-22 19:14:02,I don’t know what to do anymore. My ocd thoughts are taking over my life. I’m failing at school but now it’s hard for me to workout. Working out has always been a way to escape my ocd.. But now it’s taking over my safe place 🙂#ocd #OCDawarenessweek #OCD,
499,2283248173,85,"Tomball, TX, US, 77375","REACHING NEW HEIGHTS
IN CLINICAL STUDIES",2021-10-22 19:01:05,"We understand uncertainty causing you to feel #unsafe, #anxious, compelling you to #obsessively repeat your patterns. #OCD can create a serious impact in your life. Let’s fight OCD together! Join our research study call 281-517-0550 ext.62 or visit https://t.co/H5z1iGiL5K https://t.co/LafkHjI0Bp","['unsafe', 'anxious', 'obsessively']"
500,89962967,29198,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-22 18:40:01,Online Therapist for overcoming #OCD. Contact me if you are looking for effective Online Mindfulness Therapy via Skype for overcoming OCD. See: https://t.co/37SDggbIH6 #OCDrecovery #OCDawareness #anxiety #mindfulness #depression,['OCD']
501,821729031913689090,124,"Wilmington, DE",DE-LAP assists the Delaware Bar with quality of life and quality of professionalism issues. We Do Together What Need Not Be Done Alone!,2021-10-22 18:31:50,Those challenged with #OCD share their stories. #mentalhealth https://t.co/Hek02CV2n2,"['OCD', 'mentalhealth']"
502,539047226,977,Rhode Island,"Leading the way to #recovery with innovative #MentalHealth, #SubstanceAbuse and #IntegratedCare services. | healthy minds for healthy lives",2021-10-22 18:19:59,"The Providence Center School meets the needs of students suffering from #anxiety disorders, bipolar, #OCD, and more. Learn more: https://t.co/w9scF2jotE","['anxiety', 'OCD']"
